converged_threshold,timestamp,final_layer,name,acc,total_time,total_trainable_params,transmission_time,transmission_volume,transmission_volume_readable,transmission_volume_history,total_time_history,transmission_time_history
0.1,182208,7,"threshold=0.1","[0.6931, 0.6972, 0.6815000000000001, 0.6827, 0.7306999999999999, 0.73, 0.7109000000000001, 0.7620999999999999, 0.7592, 0.7884, 0.7920999999999999, 0.7848, 0.7792, 0.8144, 0.7929, 0.8084, 0.75, 0.8078, 0.8118000000000001, 0.8151, 0.7935, 0.8240000000000001, 0.8140999999999999, 0.8311, 0.8420000000000001, 0.8369, 0.838, 0.8428, 0.8364, 0.8442000000000001, 0.8481000000000001, 0.8416, 0.8590000000000001, 0.8451000000000001, 0.8579000000000001, 0.8495, 0.8556999999999999, 0.8320000000000001, 0.8694, 0.8642, 0.857, 0.8243, 0.8693000000000001, 0.853, 0.8626999999999999, 0.8713, 0.8637, 0.8712000000000001, 0.8798999999999999, 0.858, 0.8392000000000001, 0.8583, 0.8729, 0.878, 0.8725, 0.878, 0.8748999999999999, 0.8755, 0.8676999999999999, 0.8805, 0.8798, 0.8785, 0.8798999999999999, 0.8818, 0.8783, 0.8797, 0.8823000000000001, 0.8763, 0.8748999999999999, 0.88, 0.8823000000000001, 0.8823000000000001, 0.8801000000000001, 0.8839, 0.883, 0.8833, 0.8854000000000001, 0.8806, 0.8782, 0.8831, 0.8856999999999999, 0.8851, 0.8868, 0.8867, 0.8837]",0:44:31.069004,4015719130,0:40:06.131558,128503012160,14.9597 GB,"[1787833920, 3575667840, 5363501760, 7151335680, 8939169600, 10727003520, 12514837440, 14302671360, 16090505280, 17878339200, 19666173120, 21442169600, 23218166080, 24994162560, 26770159040, 28546155520, 30322152000, 32098148480, 33874144960, 35650141440, 37426137920, 39190296960, 40954456000, 42718615040, 44482774080, 46246933120, 48011092160, 49775251200, 51539410240, 53303569280, 55067728320, 56795064320, 58522400320, 60249736320, 61977072320, 63704408320, 65431744320, 67159080320, 68886416320, 70613752320, 72341088320, 74021156480, 75701224640, 77381292800, 79061360960, 80741429120, 82421497280, 84101565440, 85781633600, 87461701760, 89141769920, 90674791680, 92207813440, 93740835200, 95273856960, 96806878720, 98339900480, 99872922240, 101405944000, 102938965760, 104471987520, 105816101760, 107160216000, 108504330240, 109848444480, 111192558720, 112536672960, 113880787200, 115224901440, 116569015680, 117913129920, 118669550080, 119425970240, 120182390400, 120938810560, 121695230720, 122451650880, 123208071040, 123964491200, 124720911360, 125477331520, 126233751680, 126990171840, 127746592000, 128503012160]","[datetime.timedelta(0, 33, 40149), datetime.timedelta(0, 66, 123010), datetime.timedelta(0, 99, 368379), datetime.timedelta(0, 132, 531199), datetime.timedelta(0, 164, 374589), datetime.timedelta(0, 198, 615728), datetime.timedelta(0, 252, 97457), datetime.timedelta(0, 296, 249741), datetime.timedelta(0, 340, 956790), datetime.timedelta(0, 368, 642415), datetime.timedelta(0, 410, 204870), datetime.timedelta(0, 448, 831241), datetime.timedelta(0, 487, 660042), datetime.timedelta(0, 518, 474228), datetime.timedelta(0, 546, 781491), datetime.timedelta(0, 578, 807829), datetime.timedelta(0, 621, 170017), datetime.timedelta(0, 661, 619510), datetime.timedelta(0, 701, 530415), datetime.timedelta(0, 740, 589325), datetime.timedelta(0, 785, 917764), datetime.timedelta(0, 819, 26229), datetime.timedelta(0, 861, 404193), datetime.timedelta(0, 899, 575289), datetime.timedelta(0, 923, 685640), datetime.timedelta(0, 959, 328371), datetime.timedelta(0, 997, 144351), datetime.timedelta(0, 1030, 917840), datetime.timedelta(0, 1072, 383441), datetime.timedelta(0, 1117, 105005), datetime.timedelta(0, 1160, 651719), datetime.timedelta(0, 1184, 423841), datetime.timedelta(0, 1227, 232962), datetime.timedelta(0, 1267, 908681), datetime.timedelta(0, 1320, 131971), datetime.timedelta(0, 1358, 545551), datetime.timedelta(0, 1382, 687379), datetime.timedelta(0, 1409, 824010), datetime.timedelta(0, 1456, 779635), datetime.timedelta(0, 1488, 427720), datetime.timedelta(0, 1522, 229071), datetime.timedelta(0, 1547, 63970), datetime.timedelta(0, 1575, 952441), datetime.timedelta(0, 1617, 818673), datetime.timedelta(0, 1657, 979731), datetime.timedelta(0, 1700, 310965), datetime.timedelta(0, 1730, 602023), datetime.timedelta(0, 1768, 823475), datetime.timedelta(0, 1803, 607497), datetime.timedelta(0, 1843, 966870), datetime.timedelta(0, 1878, 376369), datetime.timedelta(0, 1906, 440594), datetime.timedelta(0, 1925, 873426), datetime.timedelta(0, 1957, 363284), datetime.timedelta(0, 1987, 786766), datetime.timedelta(0, 2020, 157435), datetime.timedelta(0, 2048, 906941), datetime.timedelta(0, 2084, 715164), datetime.timedelta(0, 2115, 785534), datetime.timedelta(0, 2154, 214011), datetime.timedelta(0, 2180, 475006), datetime.timedelta(0, 2204, 572154), datetime.timedelta(0, 2225, 916128), datetime.timedelta(0, 2242, 332610), datetime.timedelta(0, 2264, 610686), datetime.timedelta(0, 2301, 210368), datetime.timedelta(0, 2323, 451549), datetime.timedelta(0, 2354, 983806), datetime.timedelta(0, 2369, 352597), datetime.timedelta(0, 2403, 878895), datetime.timedelta(0, 2443, 246882), datetime.timedelta(0, 2459, 811304), datetime.timedelta(0, 2473, 573435), datetime.timedelta(0, 2490, 719377), datetime.timedelta(0, 2507, 661861), datetime.timedelta(0, 2525, 237324), datetime.timedelta(0, 2540, 837396), datetime.timedelta(0, 2559, 572503), datetime.timedelta(0, 2579, 661987), datetime.timedelta(0, 2589, 466796), datetime.timedelta(0, 2604, 861895), datetime.timedelta(0, 2623, 625328), datetime.timedelta(0, 2638, 923393), datetime.timedelta(0, 2656, 128150), datetime.timedelta(0, 2671, 69004)]","[datetime.timedelta(0, 28, 526231), datetime.timedelta(0, 58, 12777), datetime.timedelta(0, 87, 707057), datetime.timedelta(0, 117, 333586), datetime.timedelta(0, 145, 578732), datetime.timedelta(0, 176, 269683), datetime.timedelta(0, 226, 201813), datetime.timedelta(0, 266, 723528), datetime.timedelta(0, 307, 890714), datetime.timedelta(0, 332, 20516), datetime.timedelta(0, 369, 950491), datetime.timedelta(0, 404, 964731), datetime.timedelta(0, 440, 133605), datetime.timedelta(0, 467, 213779), datetime.timedelta(0, 491, 849174), datetime.timedelta(0, 520, 212086), datetime.timedelta(0, 558, 877540), datetime.timedelta(0, 595, 683589), datetime.timedelta(0, 631, 961051), datetime.timedelta(0, 667, 376855), datetime.timedelta(0, 709, 377990), datetime.timedelta(0, 739, 325399), datetime.timedelta(0, 778, 470450), datetime.timedelta(0, 813, 483955), datetime.timedelta(0, 834, 431543), datetime.timedelta(0, 866, 840336), datetime.timedelta(0, 901, 496578), datetime.timedelta(0, 932, 113653), datetime.timedelta(0, 970, 344106), datetime.timedelta(0, 1011, 907280), datetime.timedelta(0, 1052, 295150), datetime.timedelta(0, 1072, 907466), datetime.timedelta(0, 1112, 621189), datetime.timedelta(0, 1150, 151713), datetime.timedelta(0, 1199, 225685), datetime.timedelta(0, 1234, 488833), datetime.timedelta(0, 1255, 514781), datetime.timedelta(0, 1279, 490454), datetime.timedelta(0, 1323, 351273), datetime.timedelta(0, 1351, 887341), datetime.timedelta(0, 1382, 496959), datetime.timedelta(0, 1404, 362611), datetime.timedelta(0, 1430, 289428), datetime.timedelta(0, 1469, 181461), datetime.timedelta(0, 1506, 373346), datetime.timedelta(0, 1545, 750003), datetime.timedelta(0, 1573, 76450), datetime.timedelta(0, 1608, 137223), datetime.timedelta(0, 1639, 765296), datetime.timedelta(0, 1677, 169851), datetime.timedelta(0, 1708, 623575), datetime.timedelta(0, 1733, 797665), datetime.timedelta(0, 1750, 348335), datetime.timedelta(0, 1778, 970936), datetime.timedelta(0, 1806, 502021), datetime.timedelta(0, 1835, 982464), datetime.timedelta(0, 1861, 846662), datetime.timedelta(0, 1894, 759402), datetime.timedelta(0, 1922, 931677), datetime.timedelta(0, 1958, 397317), datetime.timedelta(0, 1981, 760210), datetime.timedelta(0, 2003, 65208), datetime.timedelta(0, 2021, 562167), datetime.timedelta(0, 2035, 197846), datetime.timedelta(0, 2054, 689975), datetime.timedelta(0, 2088, 439490), datetime.timedelta(0, 2107, 882381), datetime.timedelta(0, 2136, 634158), datetime.timedelta(0, 2148, 127368), datetime.timedelta(0, 2179, 856495), datetime.timedelta(0, 2216, 418747), datetime.timedelta(0, 2230, 211305), datetime.timedelta(0, 2241, 266056), datetime.timedelta(0, 2255, 711843), datetime.timedelta(0, 2269, 905272), datetime.timedelta(0, 2284, 804829), datetime.timedelta(0, 2297, 730040), datetime.timedelta(0, 2313, 711009), datetime.timedelta(0, 2331, 108213), datetime.timedelta(0, 2338, 239586), datetime.timedelta(0, 2350, 805102), datetime.timedelta(0, 2366, 791342), datetime.timedelta(0, 2379, 385196), datetime.timedelta(0, 2393, 833823), datetime.timedelta(0, 2406, 131558)]"
0.05,182037,7,"threshold=0.05","[0.6361, 0.6833, 0.6506000000000001, 0.6809000000000001, 0.6831, 0.7367, 0.7123, 0.7373000000000001, 0.7451000000000001, 0.6979000000000001, 0.7774, 0.7956, 0.7857, 0.8001, 0.7809, 0.8181, 0.8038, 0.8278, 0.7913, 0.7672, 0.7676000000000001, 0.8165, 0.7951, 0.8198000000000001, 0.8405, 0.8093, 0.8181999999999999, 0.8256, 0.8443, 0.7684000000000001, 0.8076000000000001, 0.8361, 0.8292, 0.8517, 0.8012, 0.8395, 0.8419, 0.8378, 0.8473, 0.8636, 0.8611, 0.8629000000000001, 0.8464, 0.8629000000000001, 0.8645999999999999, 0.8576999999999999, 0.8479000000000001, 0.861, 0.855, 0.8651000000000001, 0.8454999999999999, 0.8665999999999999, 0.8525, 0.8743000000000001, 0.8632, 0.8651000000000001, 0.8664000000000001, 0.8593000000000001, 0.8604999999999999, 0.8671, 0.8614, 0.8712000000000001, 0.8664000000000001, 0.8649, 0.8534, 0.8690000000000001, 0.8609, 0.8678, 0.8734000000000001, 0.8719, 0.8723000000000001, 0.8706, 0.87, 0.8684000000000001, 0.8721, 0.8651000000000001, 0.8743000000000001, 0.8652, 0.8684000000000001, 0.8622, 0.8745999999999999, 0.8708, 0.8706999999999999, 0.8721, 0.8723000000000001]",0:45:32.454063,4015719130,0:41:09.107430,128503012160,14.9597 GB,"[1787833920, 3575667840, 5363501760, 7151335680, 8939169600, 10727003520, 12514837440, 14302671360, 16090505280, 17878339200, 19666173120, 21442169600, 23218166080, 24994162560, 26770159040, 28546155520, 30322152000, 32098148480, 33874144960, 35650141440, 37426137920, 39190296960, 40954456000, 42718615040, 44482774080, 46246933120, 48011092160, 49775251200, 51539410240, 53303569280, 55067728320, 56795064320, 58522400320, 60249736320, 61977072320, 63704408320, 65431744320, 67159080320, 68886416320, 70613752320, 72341088320, 74021156480, 75701224640, 77381292800, 79061360960, 80741429120, 82421497280, 84101565440, 85781633600, 87461701760, 89141769920, 90674791680, 92207813440, 93740835200, 95273856960, 96806878720, 98339900480, 99872922240, 101405944000, 102938965760, 104471987520, 105816101760, 107160216000, 108504330240, 109848444480, 111192558720, 112536672960, 113880787200, 115224901440, 116569015680, 117913129920, 118669550080, 119425970240, 120182390400, 120938810560, 121695230720, 122451650880, 123208071040, 123964491200, 124720911360, 125477331520, 126233751680, 126990171840, 127746592000, 128503012160]","[datetime.timedelta(0, 46, 22948), datetime.timedelta(0, 91, 843551), datetime.timedelta(0, 131, 350775), datetime.timedelta(0, 171, 817089), datetime.timedelta(0, 202, 158534), datetime.timedelta(0, 241, 503021), datetime.timedelta(0, 280, 564510), datetime.timedelta(0, 323, 881759), datetime.timedelta(0, 370, 188523), datetime.timedelta(0, 413, 64859), datetime.timedelta(0, 446, 419772), datetime.timedelta(0, 488, 851866), datetime.timedelta(0, 518, 362032), datetime.timedelta(0, 566, 326643), datetime.timedelta(0, 600, 692377), datetime.timedelta(0, 627, 344061), datetime.timedelta(0, 664, 781987), datetime.timedelta(0, 708, 70382), datetime.timedelta(0, 744, 20316), datetime.timedelta(0, 793, 956762), datetime.timedelta(0, 837, 263600), datetime.timedelta(0, 875, 309661), datetime.timedelta(0, 911, 224496), datetime.timedelta(0, 952, 594371), datetime.timedelta(0, 993, 603489), datetime.timedelta(0, 1031, 50558), datetime.timedelta(0, 1058, 435210), datetime.timedelta(0, 1101, 208545), datetime.timedelta(0, 1145, 506040), datetime.timedelta(0, 1175, 3255), datetime.timedelta(0, 1212, 990506), datetime.timedelta(0, 1254, 366122), datetime.timedelta(0, 1291, 725622), datetime.timedelta(0, 1321, 331250), datetime.timedelta(0, 1358, 285383), datetime.timedelta(0, 1399, 776159), datetime.timedelta(0, 1433, 294660), datetime.timedelta(0, 1478, 971036), datetime.timedelta(0, 1506, 509087), datetime.timedelta(0, 1532, 208012), datetime.timedelta(0, 1554, 897776), datetime.timedelta(0, 1578, 501069), datetime.timedelta(0, 1608, 696207), datetime.timedelta(0, 1642, 553814), datetime.timedelta(0, 1686, 217346), datetime.timedelta(0, 1714, 394065), datetime.timedelta(0, 1752, 107005), datetime.timedelta(0, 1792, 341807), datetime.timedelta(0, 1831, 517494), datetime.timedelta(0, 1871, 175867), datetime.timedelta(0, 1900, 210123), datetime.timedelta(0, 1942, 163809), datetime.timedelta(0, 1970, 494517), datetime.timedelta(0, 2001, 158975), datetime.timedelta(0, 2034, 773712), datetime.timedelta(0, 2067, 604980), datetime.timedelta(0, 2098, 964189), datetime.timedelta(0, 2127, 210630), datetime.timedelta(0, 2157, 764827), datetime.timedelta(0, 2177, 665612), datetime.timedelta(0, 2209, 919177), datetime.timedelta(0, 2239, 303392), datetime.timedelta(0, 2275, 793690), datetime.timedelta(0, 2307, 340029), datetime.timedelta(0, 2340, 237547), datetime.timedelta(0, 2361, 500075), datetime.timedelta(0, 2396, 504967), datetime.timedelta(0, 2426, 392139), datetime.timedelta(0, 2446, 615426), datetime.timedelta(0, 2478, 913766), datetime.timedelta(0, 2501, 155407), datetime.timedelta(0, 2512, 275865), datetime.timedelta(0, 2530, 176887), datetime.timedelta(0, 2543, 931568), datetime.timedelta(0, 2563, 561337), datetime.timedelta(0, 2580, 339281), datetime.timedelta(0, 2598, 862750), datetime.timedelta(0, 2615, 38536), datetime.timedelta(0, 2633, 231043), datetime.timedelta(0, 2649, 32282), datetime.timedelta(0, 2666, 234120), datetime.timedelta(0, 2683, 228215), datetime.timedelta(0, 2699, 342317), datetime.timedelta(0, 2715, 925162), datetime.timedelta(0, 2732, 454063)]","[datetime.timedelta(0, 41, 509222), datetime.timedelta(0, 83, 838172), datetime.timedelta(0, 119, 742830), datetime.timedelta(0, 156, 414082), datetime.timedelta(0, 183, 155127), datetime.timedelta(0, 218, 896025), datetime.timedelta(0, 254, 406567), datetime.timedelta(0, 294, 133944), datetime.timedelta(0, 336, 892330), datetime.timedelta(0, 376, 220559), datetime.timedelta(0, 405, 974004), datetime.timedelta(0, 445, 74334), datetime.timedelta(0, 471, 260798), datetime.timedelta(0, 515, 821150), datetime.timedelta(0, 546, 865016), datetime.timedelta(0, 570, 186749), datetime.timedelta(0, 604, 227832), datetime.timedelta(0, 644, 192158), datetime.timedelta(0, 676, 811127), datetime.timedelta(0, 723, 347930), datetime.timedelta(0, 763, 313646), datetime.timedelta(0, 798, 189090), datetime.timedelta(0, 830, 867727), datetime.timedelta(0, 869, 73837), datetime.timedelta(0, 906, 911800), datetime.timedelta(0, 941, 123466), datetime.timedelta(0, 965, 344125), datetime.timedelta(0, 1004, 943597), datetime.timedelta(0, 1046, 75775), datetime.timedelta(0, 1072, 409417), datetime.timedelta(0, 1107, 220862), datetime.timedelta(0, 1145, 437391), datetime.timedelta(0, 1179, 637352), datetime.timedelta(0, 1206, 83000), datetime.timedelta(0, 1239, 882689), datetime.timedelta(0, 1278, 217994), datetime.timedelta(0, 1308, 577085), datetime.timedelta(0, 1351, 97228), datetime.timedelta(0, 1375, 477753), datetime.timedelta(0, 1398, 20191), datetime.timedelta(0, 1417, 552936), datetime.timedelta(0, 1438, 130148), datetime.timedelta(0, 1465, 312474), datetime.timedelta(0, 1496, 176300), datetime.timedelta(0, 1536, 845746), datetime.timedelta(0, 1562, 22302), datetime.timedelta(0, 1596, 736933), datetime.timedelta(0, 1633, 898191), datetime.timedelta(0, 1670, 89304), datetime.timedelta(0, 1706, 754434), datetime.timedelta(0, 1732, 722577), datetime.timedelta(0, 1771, 773984), datetime.timedelta(0, 1797, 198270), datetime.timedelta(0, 1824, 879721), datetime.timedelta(0, 1855, 592293), datetime.timedelta(0, 1885, 523583), datetime.timedelta(0, 1913, 906200), datetime.timedelta(0, 1939, 251681), datetime.timedelta(0, 1966, 903024), datetime.timedelta(0, 1983, 829785), datetime.timedelta(0, 2013, 181529), datetime.timedelta(0, 2039, 749362), datetime.timedelta(0, 2073, 363071), datetime.timedelta(0, 2102, 88602), datetime.timedelta(0, 2132, 179891), datetime.timedelta(0, 2150, 570558), datetime.timedelta(0, 2182, 764076), datetime.timedelta(0, 2209, 843786), datetime.timedelta(0, 2227, 253695), datetime.timedelta(0, 2256, 736198), datetime.timedelta(0, 2276, 185608), datetime.timedelta(0, 2284, 587157), datetime.timedelta(0, 2299, 776709), datetime.timedelta(0, 2310, 818821), datetime.timedelta(0, 2327, 728054), datetime.timedelta(0, 2341, 795195), datetime.timedelta(0, 2357, 602305), datetime.timedelta(0, 2371, 31919), datetime.timedelta(0, 2386, 480924), datetime.timedelta(0, 2399, 525369), datetime.timedelta(0, 2413, 963501), datetime.timedelta(0, 2428, 208427), datetime.timedelta(0, 2441, 571267), datetime.timedelta(0, 2455, 404982), datetime.timedelta(0, 2469, 107430)]"
0.03,182100,7,"threshold=0.03","[0.6962, 0.6846, 0.7064, 0.7256, 0.7223, 0.7256999999999999, 0.7509999999999999, 0.7634000000000001, 0.7777, 0.7798999999999999, 0.7773, 0.7406999999999999, 0.7522, 0.7705, 0.8073, 0.8042, 0.8058, 0.8070999999999999, 0.821, 0.8331000000000001, 0.7913, 0.8451000000000001, 0.8289, 0.8284, 0.8228, 0.8255, 0.8331000000000001, 0.8206, 0.8254, 0.8492000000000001, 0.8456, 0.8503000000000001, 0.8523999999999999, 0.8561, 0.8532, 0.8371999999999999, 0.8598, 0.8618000000000001, 0.8562000000000001, 0.8645, 0.8640000000000001, 0.8645999999999999, 0.8573000000000001, 0.8754000000000001, 0.8690000000000001, 0.8672, 0.8682, 0.8722, 0.8783, 0.8762000000000001, 0.8717, 0.8714, 0.8740000000000001, 0.882, 0.883, 0.8786, 0.877, 0.8756, 0.8743000000000001, 0.8692, 0.873, 0.8815999999999999, 0.8856999999999999, 0.8704000000000001, 0.8747, 0.8828, 0.8734999999999999, 0.8864, 0.8809999999999999, 0.8856999999999999, 0.884, 0.8848999999999999, 0.8839, 0.8815999999999999, 0.8835, 0.8852, 0.8804000000000001, 0.8837999999999999, 0.8785, 0.8842, 0.884, 0.8817, 0.8837, 0.8794, 0.8845000000000001]",0:44:50.647166,4015719130,0:40:26.718967,128503012160,14.9597 GB,"[1787833920, 3575667840, 5363501760, 7151335680, 8939169600, 10727003520, 12514837440, 14302671360, 16090505280, 17878339200, 19666173120, 21442169600, 23218166080, 24994162560, 26770159040, 28546155520, 30322152000, 32098148480, 33874144960, 35650141440, 37426137920, 39190296960, 40954456000, 42718615040, 44482774080, 46246933120, 48011092160, 49775251200, 51539410240, 53303569280, 55067728320, 56795064320, 58522400320, 60249736320, 61977072320, 63704408320, 65431744320, 67159080320, 68886416320, 70613752320, 72341088320, 74021156480, 75701224640, 77381292800, 79061360960, 80741429120, 82421497280, 84101565440, 85781633600, 87461701760, 89141769920, 90674791680, 92207813440, 93740835200, 95273856960, 96806878720, 98339900480, 99872922240, 101405944000, 102938965760, 104471987520, 105816101760, 107160216000, 108504330240, 109848444480, 111192558720, 112536672960, 113880787200, 115224901440, 116569015680, 117913129920, 118669550080, 119425970240, 120182390400, 120938810560, 121695230720, 122451650880, 123208071040, 123964491200, 124720911360, 125477331520, 126233751680, 126990171840, 127746592000, 128503012160]","[datetime.timedelta(0, 39, 720686), datetime.timedelta(0, 76, 857008), datetime.timedelta(0, 99, 228176), datetime.timedelta(0, 135, 294415), datetime.timedelta(0, 166, 933258), datetime.timedelta(0, 220, 624223), datetime.timedelta(0, 257, 900461), datetime.timedelta(0, 296, 594439), datetime.timedelta(0, 333, 434608), datetime.timedelta(0, 366, 489057), datetime.timedelta(0, 400, 322045), datetime.timedelta(0, 437, 958253), datetime.timedelta(0, 474, 166652), datetime.timedelta(0, 511, 98003), datetime.timedelta(0, 538, 899081), datetime.timedelta(0, 579, 498800), datetime.timedelta(0, 612, 633957), datetime.timedelta(0, 653, 469711), datetime.timedelta(0, 697, 142677), datetime.timedelta(0, 725, 99156), datetime.timedelta(0, 759, 265398), datetime.timedelta(0, 792, 568584), datetime.timedelta(0, 825, 467113), datetime.timedelta(0, 859, 756019), datetime.timedelta(0, 895, 26844), datetime.timedelta(0, 921, 451913), datetime.timedelta(0, 949, 872181), datetime.timedelta(0, 996, 308616), datetime.timedelta(0, 1027, 557300), datetime.timedelta(0, 1074, 973091), datetime.timedelta(0, 1107, 760076), datetime.timedelta(0, 1160, 298464), datetime.timedelta(0, 1198, 181919), datetime.timedelta(0, 1224, 503745), datetime.timedelta(0, 1252, 934201), datetime.timedelta(0, 1278, 584359), datetime.timedelta(0, 1303, 91868), datetime.timedelta(0, 1336, 916095), datetime.timedelta(0, 1373, 359607), datetime.timedelta(0, 1398, 720061), datetime.timedelta(0, 1440, 120313), datetime.timedelta(0, 1476, 473172), datetime.timedelta(0, 1513, 219106), datetime.timedelta(0, 1565, 68078), datetime.timedelta(0, 1598, 67635), datetime.timedelta(0, 1642, 92470), datetime.timedelta(0, 1665, 694885), datetime.timedelta(0, 1695, 74704), datetime.timedelta(0, 1721, 77112), datetime.timedelta(0, 1764, 334624), datetime.timedelta(0, 1800, 647917), datetime.timedelta(0, 1830, 305574), datetime.timedelta(0, 1870, 690994), datetime.timedelta(0, 1912, 23618), datetime.timedelta(0, 1937, 720773), datetime.timedelta(0, 1972, 879333), datetime.timedelta(0, 2012, 806942), datetime.timedelta(0, 2054, 416118), datetime.timedelta(0, 2087, 375313), datetime.timedelta(0, 2125, 777572), datetime.timedelta(0, 2149, 512108), datetime.timedelta(0, 2188, 152460), datetime.timedelta(0, 2220, 290602), datetime.timedelta(0, 2250, 535786), datetime.timedelta(0, 2290, 782913), datetime.timedelta(0, 2323, 893573), datetime.timedelta(0, 2350, 742718), datetime.timedelta(0, 2383, 320560), datetime.timedelta(0, 2417, 937552), datetime.timedelta(0, 2440, 970530), datetime.timedelta(0, 2469, 241086), datetime.timedelta(0, 2487, 955795), datetime.timedelta(0, 2505, 699781), datetime.timedelta(0, 2526, 835960), datetime.timedelta(0, 2540, 764789), datetime.timedelta(0, 2554, 716989), datetime.timedelta(0, 2570, 592274), datetime.timedelta(0, 2584, 556513), datetime.timedelta(0, 2597, 212453), datetime.timedelta(0, 2613, 123903), datetime.timedelta(0, 2625, 816761), datetime.timedelta(0, 2638, 390045), datetime.timedelta(0, 2660, 218460), datetime.timedelta(0, 2677, 77694), datetime.timedelta(0, 2690, 647166)]","[datetime.timedelta(0, 35, 382411), datetime.timedelta(0, 68, 872918), datetime.timedelta(0, 87, 422488), datetime.timedelta(0, 119, 857029), datetime.timedelta(0, 147, 789703), datetime.timedelta(0, 197, 920115), datetime.timedelta(0, 231, 626739), datetime.timedelta(0, 266, 627834), datetime.timedelta(0, 299, 910544), datetime.timedelta(0, 329, 407159), datetime.timedelta(0, 359, 676148), datetime.timedelta(0, 393, 948661), datetime.timedelta(0, 426, 796998), datetime.timedelta(0, 460, 283305), datetime.timedelta(0, 484, 699831), datetime.timedelta(0, 521, 934235), datetime.timedelta(0, 551, 640857), datetime.timedelta(0, 589, 116207), datetime.timedelta(0, 629, 428457), datetime.timedelta(0, 653, 955370), datetime.timedelta(0, 684, 769119), datetime.timedelta(0, 714, 908495), datetime.timedelta(0, 744, 570571), datetime.timedelta(0, 775, 696774), datetime.timedelta(0, 807, 804968), datetime.timedelta(0, 831, 3725), datetime.timedelta(0, 856, 263655), datetime.timedelta(0, 899, 536306), datetime.timedelta(0, 927, 551196), datetime.timedelta(0, 971, 802797), datetime.timedelta(0, 1001, 428152), datetime.timedelta(0, 1050, 747071), datetime.timedelta(0, 1085, 475987), datetime.timedelta(0, 1108, 637810), datetime.timedelta(0, 1133, 911127), datetime.timedelta(0, 1156, 410152), datetime.timedelta(0, 1177, 764194), datetime.timedelta(0, 1208, 367412), datetime.timedelta(0, 1241, 666741), datetime.timedelta(0, 1263, 869242), datetime.timedelta(0, 1302, 57690), datetime.timedelta(0, 1335, 424610), datetime.timedelta(0, 1369, 196314), datetime.timedelta(0, 1418, 7257), datetime.timedelta(0, 1448, 18095), datetime.timedelta(0, 1489, 55301), datetime.timedelta(0, 1509, 580749), datetime.timedelta(0, 1535, 979204), datetime.timedelta(0, 1558, 973228), datetime.timedelta(0, 1599, 150984), datetime.timedelta(0, 1632, 477895), datetime.timedelta(0, 1659, 233765), datetime.timedelta(0, 1696, 718599), datetime.timedelta(0, 1735, 153408), datetime.timedelta(0, 1757, 945915), datetime.timedelta(0, 1790, 126919), datetime.timedelta(0, 1827, 155954), datetime.timedelta(0, 1865, 858408), datetime.timedelta(0, 1895, 920925), datetime.timedelta(0, 1931, 427959), datetime.timedelta(0, 1952, 259420), datetime.timedelta(0, 1988, 74024), datetime.timedelta(0, 2017, 381897), datetime.timedelta(0, 2044, 791142), datetime.timedelta(0, 2082, 192075), datetime.timedelta(0, 2112, 455960), datetime.timedelta(0, 2136, 472375), datetime.timedelta(0, 2166, 248312), datetime.timedelta(0, 2198, 44579), datetime.timedelta(0, 2218, 260826), datetime.timedelta(0, 2243, 695574), datetime.timedelta(0, 2259, 678287), datetime.timedelta(0, 2274, 680262), datetime.timedelta(0, 2293, 79254), datetime.timedelta(0, 2304, 226043), datetime.timedelta(0, 2315, 439833), datetime.timedelta(0, 2328, 583451), datetime.timedelta(0, 2339, 761386), datetime.timedelta(0, 2349, 694188), datetime.timedelta(0, 2362, 870546), datetime.timedelta(0, 2372, 775505), datetime.timedelta(0, 2382, 626745), datetime.timedelta(0, 2401, 742482), datetime.timedelta(0, 2415, 819389), datetime.timedelta(0, 2426, 718967)]"
