name,acc,total_time,total_trainable_params,transmission_time,transmission_volume,transmission_volume_readable,transmission_volume_history,total_time_history,transmission_time_history
Gradually Freeze: Primary Model,"[0.45840000000000003, 0.4349, 0.506, 0.5253, 0.5201, 0.5064, 0.4978, 0.5396, 0.5509000000000001, 0.5543, 0.46240000000000003, 0.5068, 0.5820000000000001, 0.5757, 0.5426, 0.5511, 0.5982, 0.5782, 0.6058, 0.6149, 0.6285000000000001, 0.6021, 0.6033, 0.6448, 0.6353, 0.6493000000000001, 0.6661, 0.6970000000000001, 0.6840999999999999, 0.7075, 0.662, 0.6709999999999999, 0.6796, 0.6575, 0.6842, 0.6931999999999999, 0.6861, 0.6598999999999999, 0.6949, 0.6795, 0.677, 0.7067, 0.7036, 0.6990000000000001, 0.7055, 0.7051999999999999, 0.7123, 0.6947, 0.7162999999999999, 0.6977, 0.7199, 0.7304999999999999, 0.7108, 0.7015, 0.7222, 0.7147, 0.7171, 0.7184999999999999, 0.7209, 0.6906, 0.7278, 0.7256, 0.6876000000000001, 0.7219, 0.721, 0.7269, 0.7172, 0.7101999999999999, 0.726, 0.7129000000000001, 0.7132, 0.7088, 0.7336, 0.705, 0.7012, 0.7284999999999999, 0.7168000000000001, 0.7128, 0.6915, 0.7168000000000001, 0.7139, 0.7175, 0.7193, 0.742, 0.7445999999999999]",0:16:48.203956,1185581210,0:12:27.833954,37938598720,4.4166 GB,"[514756160, 1029512320, 1544268480, 2059024640, 2573780800, 3088536960, 3603293120, 4118049280, 4632805440, 5147157120, 5661508800, 6175860480, 6690212160, 7204563840, 7718915520, 8233267200, 8747618880, 9261970560, 9774857920, 10287745280, 10800632640, 11313520000, 11826407360, 12339294720, 12852182080, 13362181760, 13872181440, 14382181120, 14892180800, 15402180480, 15912180160, 16422179840, 16926629440, 17431079040, 17935528640, 18439978240, 18944427840, 19448877440, 19953327040, 20446758400, 20940189760, 21433621120, 21927052480, 22420483840, 22913915200, 23407346560, 23879192000, 24351037440, 24822882880, 25294728320, 25766573760, 26238419200, 26710264640, 27139102080, 27567939520, 27996776960, 28425614400, 28854451840, 29283289280, 29712126720, 30097956160, 30483785600, 30869615040, 31255444480, 31641273920, 32027103360, 32412932800, 32755754240, 33098575680, 33441397120, 33784218560, 34127040000, 34469861440, 34812682880, 35112496320, 35412309760, 35712123200, 36011936640, 36311750080, 36611563520, 36911376960, 37168182400, 37424987840, 37681793280, 37938598720]","[datetime.timedelta(0, 13, 410494), datetime.timedelta(0, 27, 565695), datetime.timedelta(0, 37, 561127), datetime.timedelta(0, 50, 534421), datetime.timedelta(0, 59, 537721), datetime.timedelta(0, 71, 471193), datetime.timedelta(0, 88, 747716), datetime.timedelta(0, 97, 523486), datetime.timedelta(0, 112, 153474), datetime.timedelta(0, 122, 818770), datetime.timedelta(0, 136, 240837), datetime.timedelta(0, 147, 340004), datetime.timedelta(0, 161, 166020), datetime.timedelta(0, 174, 926807), datetime.timedelta(0, 190, 677283), datetime.timedelta(0, 205, 984826), datetime.timedelta(0, 216, 762352), datetime.timedelta(0, 230, 90560), datetime.timedelta(0, 239, 790505), datetime.timedelta(0, 255, 361070), datetime.timedelta(0, 272, 244610), datetime.timedelta(0, 284, 686346), datetime.timedelta(0, 298, 257350), datetime.timedelta(0, 311, 101527), datetime.timedelta(0, 326, 113708), datetime.timedelta(0, 342, 890550), datetime.timedelta(0, 357, 952826), datetime.timedelta(0, 371, 977190), datetime.timedelta(0, 385, 821768), datetime.timedelta(0, 396, 490246), datetime.timedelta(0, 411, 164549), datetime.timedelta(0, 423, 646008), datetime.timedelta(0, 434, 135143), datetime.timedelta(0, 445, 806211), datetime.timedelta(0, 454, 675714), datetime.timedelta(0, 469, 468653), datetime.timedelta(0, 485, 204195), datetime.timedelta(0, 498, 723732), datetime.timedelta(0, 510, 982174), datetime.timedelta(0, 523, 149343), datetime.timedelta(0, 536, 185033), datetime.timedelta(0, 547, 905040), datetime.timedelta(0, 560, 162106), datetime.timedelta(0, 573, 819293), datetime.timedelta(0, 590, 987373), datetime.timedelta(0, 601, 532723), datetime.timedelta(0, 613, 850314), datetime.timedelta(0, 624, 141139), datetime.timedelta(0, 639, 526410), datetime.timedelta(0, 654, 162561), datetime.timedelta(0, 663, 717971), datetime.timedelta(0, 677, 929267), datetime.timedelta(0, 691, 594327), datetime.timedelta(0, 702, 383221), datetime.timedelta(0, 714, 549846), datetime.timedelta(0, 727, 626983), datetime.timedelta(0, 737, 623163), datetime.timedelta(0, 750, 486632), datetime.timedelta(0, 764, 85558), datetime.timedelta(0, 774, 99528), datetime.timedelta(0, 784, 853844), datetime.timedelta(0, 797, 767021), datetime.timedelta(0, 807, 663792), datetime.timedelta(0, 816, 462306), datetime.timedelta(0, 825, 755392), datetime.timedelta(0, 839, 229110), datetime.timedelta(0, 850, 666552), datetime.timedelta(0, 859, 54877), datetime.timedelta(0, 867, 65899), datetime.timedelta(0, 876, 123141), datetime.timedelta(0, 883, 731104), datetime.timedelta(0, 893, 626458), datetime.timedelta(0, 903, 827947), datetime.timedelta(0, 912, 110606), datetime.timedelta(0, 921, 908811), datetime.timedelta(0, 929, 377215), datetime.timedelta(0, 938, 628985), datetime.timedelta(0, 947, 772302), datetime.timedelta(0, 956, 980253), datetime.timedelta(0, 963, 824978), datetime.timedelta(0, 973, 993649), datetime.timedelta(0, 983, 401613), datetime.timedelta(0, 992, 691164), datetime.timedelta(0, 1000, 194897), datetime.timedelta(0, 1008, 203956)]","[datetime.timedelta(0, 9, 272568), datetime.timedelta(0, 20, 186107), datetime.timedelta(0, 27, 22787), datetime.timedelta(0, 36, 840903), datetime.timedelta(0, 42, 616740), datetime.timedelta(0, 51, 391103), datetime.timedelta(0, 65, 507135), datetime.timedelta(0, 71, 43952), datetime.timedelta(0, 82, 515166), datetime.timedelta(0, 90, 21711), datetime.timedelta(0, 100, 215035), datetime.timedelta(0, 108, 156204), datetime.timedelta(0, 118, 823644), datetime.timedelta(0, 129, 345686), datetime.timedelta(0, 141, 936783), datetime.timedelta(0, 154, 83771), datetime.timedelta(0, 161, 616575), datetime.timedelta(0, 171, 783344), datetime.timedelta(0, 178, 325067), datetime.timedelta(0, 190, 659254), datetime.timedelta(0, 204, 383188), datetime.timedelta(0, 213, 609916), datetime.timedelta(0, 223, 780773), datetime.timedelta(0, 233, 280162), datetime.timedelta(0, 244, 975541), datetime.timedelta(0, 258, 433722), datetime.timedelta(0, 270, 242803), datetime.timedelta(0, 281, 103714), datetime.timedelta(0, 291, 725862), datetime.timedelta(0, 299, 184315), datetime.timedelta(0, 310, 455981), datetime.timedelta(0, 319, 529721), datetime.timedelta(0, 326, 699820), datetime.timedelta(0, 335, 203289), datetime.timedelta(0, 340, 908776), datetime.timedelta(0, 352, 538782), datetime.timedelta(0, 365, 112545), datetime.timedelta(0, 375, 466706), datetime.timedelta(0, 384, 481250), datetime.timedelta(0, 393, 490973), datetime.timedelta(0, 403, 370365), datetime.timedelta(0, 412, 79965), datetime.timedelta(0, 421, 380832), datetime.timedelta(0, 432, 102820), datetime.timedelta(0, 446, 256963), datetime.timedelta(0, 453, 864284), datetime.timedelta(0, 463, 290269), datetime.timedelta(0, 470, 679829), datetime.timedelta(0, 483, 6807), datetime.timedelta(0, 494, 757894), datetime.timedelta(0, 501, 419345), datetime.timedelta(0, 512, 733623), datetime.timedelta(0, 523, 499841), datetime.timedelta(0, 531, 400782), datetime.timedelta(0, 540, 722282), datetime.timedelta(0, 550, 914064), datetime.timedelta(0, 558, 64862), datetime.timedelta(0, 568, 24931), datetime.timedelta(0, 578, 788357), datetime.timedelta(0, 585, 964860), datetime.timedelta(0, 593, 881599), datetime.timedelta(0, 604, 15352), datetime.timedelta(0, 611, 140073), datetime.timedelta(0, 617, 99047), datetime.timedelta(0, 623, 624923), datetime.timedelta(0, 634, 324108), datetime.timedelta(0, 642, 983328), datetime.timedelta(0, 648, 423587), datetime.timedelta(0, 653, 446091), datetime.timedelta(0, 659, 532831), datetime.timedelta(0, 664, 173551), datetime.timedelta(0, 671, 95719), datetime.timedelta(0, 678, 264002), datetime.timedelta(0, 683, 478442), datetime.timedelta(0, 690, 369014), datetime.timedelta(0, 694, 925659), datetime.timedelta(0, 701, 202215), datetime.timedelta(0, 707, 440680), datetime.timedelta(0, 713, 742219), datetime.timedelta(0, 717, 607880), datetime.timedelta(0, 724, 876026), datetime.timedelta(0, 731, 451182), datetime.timedelta(0, 737, 837874), datetime.timedelta(0, 742, 522546), datetime.timedelta(0, 747, 833954)]"
