name,acc,total_time,transmission_time,transmission_volume,transmission_volume_readable,transmission_volume_history,total_time_history,transmission_time_history
Baseline: No Freeze,"[0.1, 0.16079999999999997, 0.20309999999999997, 0.3091, 0.2949, 0.34990000000000004, 0.27140000000000003, 0.3761, 0.44670000000000004, 0.4254, 0.44659999999999994, 0.45189999999999997, 0.5255, 0.5004, 0.5106, 0.5748, 0.5448, 0.5855, 0.565, 0.5637, 0.6496999999999999, 0.6459999999999999, 0.6332, 0.6371, 0.5927, 0.6551, 0.7112, 0.6662, 0.6951, 0.5879, 0.765, 0.6877, 0.7116, 0.6562, 0.6638, 0.6648999999999999, 0.732, 0.7412000000000001, 0.6916, 0.7415, 0.7656000000000001, 0.736, 0.7904000000000001, 0.7559, 0.7998999999999999, 0.7797, 0.813, 0.8204, 0.8003, 0.6937000000000001, 0.7687999999999999, 0.8297, 0.7655, 0.8042, 0.7725, 0.7867000000000001, 0.7713, 0.7149, 0.7242000000000001, 0.8066, 0.754, 0.7977, 0.7384999999999999, 0.8284999999999999, 0.7661, 0.8114, 0.8392000000000001, 0.7764, 0.8012999999999999, 0.8051, 0.8573000000000001, 0.8044, 0.8090999999999999, 0.8326, 0.7598, 0.7873, 0.7746, 0.8295999999999999, 0.8072, 0.8406, 0.82, 0.8153, 0.8086, 0.8393999999999999, 0.7988, 0.8588, 0.8175, 0.8354, 0.8462000000000001, 0.8618000000000001, 0.8490000000000001, 0.8753, 0.8586, 0.8573999999999999, 0.8721, 0.8271999999999999, 0.8249, 0.8420000000000001, 0.8216, 0.8543000000000001]",0:52:49.647236,0:47:51.323542,151965883200,17.6912 GB,"[1787833920, 3575667840, 5363501760, 7151335680, 8939169600, 10727003520, 12514837440, 14302671360, 16090505280, 17878339200, 19666173120, 21454007040, 23241840960, 25029674880, 26817508800, 28605342720, 30393176640, 32181010560, 33968844480, 35756678400, 37544512320, 39332346240, 41120180160, 42908014080, 44695848000, 46483681920, 48271515840, 50059349760, 51847183680, 53635017600, 55422851520, 57210685440, 58998519360, 60786353280, 62574187200, 64362021120, 66149855040, 67937688960, 69725522880, 71513356800, 73301190720, 75089024640, 76876858560, 78664692480, 80452526400, 82240360320, 84028194240, 85816028160, 87603862080, 89391696000, 91179529920, 92967363840, 94755197760, 96543031680, 98330865600, 100118699520, 101906533440, 103694367360, 105482201280, 107270035200, 109057869120, 110845703040, 112633536960, 114421370880, 116209204800, 117997038720, 119784872640, 121572706560, 123360540480, 125148374400, 126936208320, 128724042240, 130511876160, 132299710080, 134087544000, 135875377920, 137663211840, 139451045760, 141238879680, 143026713600, 144814547520, 146602381440, 148390215360, 150178049280, 151965883200]","[datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0), datetime.timedelta(0)]","[datetime.timedelta(0, 36, 265306), datetime.timedelta(0, 68, 97003), datetime.timedelta(0, 99, 820505), datetime.timedelta(0, 124, 840433), datetime.timedelta(0, 153, 660762), datetime.timedelta(0, 183, 165532), datetime.timedelta(0, 226, 241616), datetime.timedelta(0, 258, 865946), datetime.timedelta(0, 294, 801748), datetime.timedelta(0, 316, 630396), datetime.timedelta(0, 346, 91074), datetime.timedelta(0, 378, 142098), datetime.timedelta(0, 399, 644808), datetime.timedelta(0, 426, 610022), datetime.timedelta(0, 464, 148805), datetime.timedelta(0, 504, 214076), datetime.timedelta(0, 544, 550022), datetime.timedelta(0, 568, 932417), datetime.timedelta(0, 591, 849155), datetime.timedelta(0, 621, 834186), datetime.timedelta(0, 662, 253248), datetime.timedelta(0, 708, 882877), datetime.timedelta(0, 736, 914594), datetime.timedelta(0, 762, 886657), datetime.timedelta(0, 795, 408206), datetime.timedelta(0, 827, 231489), datetime.timedelta(0, 861, 696481), datetime.timedelta(0, 887, 970700), datetime.timedelta(0, 930, 204672), datetime.timedelta(0, 966, 278909), datetime.timedelta(0, 987, 620361), datetime.timedelta(0, 1014, 829159), datetime.timedelta(0, 1050, 605875), datetime.timedelta(0, 1096, 108690), datetime.timedelta(0, 1135, 675094), datetime.timedelta(0, 1181, 47134), datetime.timedelta(0, 1214, 635040), datetime.timedelta(0, 1254, 118462), datetime.timedelta(0, 1282, 546207), datetime.timedelta(0, 1323, 601161), datetime.timedelta(0, 1345, 337700), datetime.timedelta(0, 1386, 23290), datetime.timedelta(0, 1428, 852434), datetime.timedelta(0, 1457, 176874), datetime.timedelta(0, 1481, 160313), datetime.timedelta(0, 1511, 342363), datetime.timedelta(0, 1536, 700203), datetime.timedelta(0, 1577, 955370), datetime.timedelta(0, 1609, 917444), datetime.timedelta(0, 1643, 15145), datetime.timedelta(0, 1675, 46043), datetime.timedelta(0, 1715, 522724), datetime.timedelta(0, 1742, 649340), datetime.timedelta(0, 1785, 18283), datetime.timedelta(0, 1809, 816544), datetime.timedelta(0, 1844, 860153), datetime.timedelta(0, 1877, 484803), datetime.timedelta(0, 1898, 758745), datetime.timedelta(0, 1930, 996396), datetime.timedelta(0, 1976, 430320), datetime.timedelta(0, 2018, 472309), datetime.timedelta(0, 2057, 981893), datetime.timedelta(0, 2083, 884905), datetime.timedelta(0, 2121, 966005), datetime.timedelta(0, 2173, 118865), datetime.timedelta(0, 2216, 871599), datetime.timedelta(0, 2247, 957408), datetime.timedelta(0, 2281, 321070), datetime.timedelta(0, 2323, 400742), datetime.timedelta(0, 2365, 219141), datetime.timedelta(0, 2394, 77590), datetime.timedelta(0, 2422, 314648), datetime.timedelta(0, 2458, 318744), datetime.timedelta(0, 2485, 715407), datetime.timedelta(0, 2534, 514149), datetime.timedelta(0, 2571, 782113), datetime.timedelta(0, 2613, 63878), datetime.timedelta(0, 2638, 780556), datetime.timedelta(0, 2670, 63047), datetime.timedelta(0, 2695, 479451), datetime.timedelta(0, 2731, 406795), datetime.timedelta(0, 2756, 480818), datetime.timedelta(0, 2791, 73150), datetime.timedelta(0, 2822, 221342), datetime.timedelta(0, 2871, 323542)]"
